"gene","protocol_rho","effect_d"
"EEF1AKMT3",0.178041630120932,0.464255578281263
"EEF1AKMT4-ECE2",0.37311589970295,0.563607612247171
"EEF1B2",-0.817193675889328,-1.69738169569418
"EEF1D",0.390316205533597,0.34191032078814
"EEF1E1",-0.694664031620553,-1.06037155843558
"EEF1G",-0.706696339834726,-2.11510916371868
"EEF2",-0.356719367588933,-0.638541862552596
"EEF2K",0.529644268774703,1.12794356522385
"EEF2KMT",0.501730165104535,0.285641764365033
"EEFSEC",0.358695652173913,0.201093551973
"EEIG1",-0.358695652173913,-0.139903206576464
"EEIG2",-0.626482213438735,-1.63310552046536
"EEPD1",0.449604743083004,1.28585509689297
"EFCAB11",-0.315217391304348,-0.657179914024252
"EFCAB12",-0.0123548311159917,0.410787323437106
"EFCAB13",0.369930942584603,0.240668205763042
"EFCAB13-DT",0.687422803293779,1.27257411257365
"EFCAB14",-0.627470355731225,-1.27066181715008
"EFCAB2",-0.445652173913043,-0.161159495743884
"EFCAB3",0.268907595878687,0.683539244830546
"EFCAB5",-0.23869533716096,-0.6238066386987
"EFCAB6",-0.200791393969717,-0.351182044098559
"EFCAB7",-0.609834463885351,-1.34052287053869
"EFCC1",-0.117617992224241,-0.226054417672001
"EFEMP1",-0.534584980237154,-1.16631963157675
"EFEMP2",0.469367588932806,0.912362126163701
"EFHB",-0.388339920948617,-0.942473630054583
"EFHC1",-0.510869565217391,-0.625060820949555
"EFHC2",0.540513833992095,2.43709144774986
"EFHD1",0.124505928853755,0.65159690427311
"EFHD2",-0.428853754940711,-0.909468829564655
"EFL1",-0.732213438735178,-1.60053059575824
"EFNA1",0.0731225296442688,0.282462621673039
"EFNA2",0.352766798418972,0.950815323872385
"EFNA3",0.411067193675889,0.537921896468914
"EFNA4",0.422924901185771,0.567351480725315
"EFNA5",0.368577075098814,0.725600592849727
"EFNB1",0.613636363636364,0.922149833537081
"EFNB2",-0.0523715415019763,0.495963618246063
"EFNB3",-0.50098814229249,-1.03132429013535
"EFR3A",-0.0756115664298693,0.69371918508778
"EFR3B",-0.670948616600791,-2.16019587432619
"EFS",0.00988142292490119,0.139155587294289
"EFTUD2",-0.776679841897233,-1.99641465589129
"EGF",-0.492094861660079,-1.26229005810614
"EGFEM1P",-0.265478773467256,-1.1195683759233
"EGFL6",-0.189723320158103,-0.521633671540016
"EGFL7",0.268774703557312,-0.19499353033521
"EGFL8",0.524833225807328,0.293208733738797
"EGFLAM",0.514088050944548,0.654642813214091
"EGFLAM-AS2",0.643439604520849,0.895045240986105
"EGFLAM-AS4",0.475413901343361,0.596263393590391
"EGFR",0.744071146245059,1.70039636391255
"EGLN1",-0.566205533596838,-0.722334538061106
"EGLN2",0.00197628458498024,-0.712508188352669
"EGLN3",0.41403162055336,0.656623075115996
"EGOT",0.474308300395257,0.340822528571024
"EGR1",-0.5800395256917,-1.83933808194068
"EGR2",0.235177865612648,0.156467773810298
"EGR3",0.0345849802371542,0.329093258246088
"EGR4",0.25197628458498,0.386205104792946
"EHBP1",-0.66600790513834,-1.11834735298104
"EHBP1L1",0.720355731225296,1.45223936485026
"EHD1",0.223320158102767,0.00344470532527943
"EHD2",0.400197628458498,0.527745431490003
"EHD3",-0.657114624505929,-2.12499850692304
"EHD4",0.0602766798418972,-0.273811381982959
"EHF",-0.1699604743083,-0.0315917870098048
"EHHADH",-0.388724225764034,-0.833386861268698
"EHMT1",0.387816939598622,1.3787780702525
"EHMT2",0.430830039525692,0.347833268392714
"EI24",0.0390509192544417,0.399275103970105
"EID1",-0.549407114624506,-0.525126159860661
"EID2",-0.527667984189723,-0.676513731676363
"EID2B",-0.360671936758893,-0.445552252887552
"EID3",-0.182806324110672,-0.386082115242224
"EIF1",-0.66304347826087,-1.13778389496044
"EIF1AD",-0.209486166007905,-0.193915201698089
"EIF1AX",0.405138339920949,1.68655485189461
"EIF1AY",-0.526679841897233,-1.09539764827299
"EIF1B",-0.637351778656126,-0.770862676265677
"EIF1B-AS1",0.654150197628458,0.906046212504209
"EIF2A",-0.681986677602743,-0.727279315546024
"EIF2AK1",-0.807312252964427,-2.06111579050636
"EIF2AK2",-0.616600790513834,-1.17083601473839
"EIF2AK3",-0.473320158102767,-0.614809372789445
"EIF2AK3-DT",0.0625628367468233,-0.183045587168113
"EIF2AK4",-0.24530180149995,0.285242962979802
"EIF2B1",-0.767786561264822,-2.70848497418753
"EIF2B2",-0.597826086956522,-1.01469214361439
"EIF2B3",-0.759881422924901,-1.66260060422654
"EIF2B4",-0.811264822134387,-2.08303266545681
"EIF2B5",-0.648221343873518,-1.41599267843494
"EIF2D",-0.511857707509881,-1.0377051241838
"EIF2S1",-0.707190533079366,-1.6288270187823
"EIF2S2",-0.655138339920949,-0.838595677393404
"EIF2S3",-0.681818181818182,-1.22563801835422
"EIF3A",-0.552371541501976,-0.382480278794697
"EIF3B",-0.58596837944664,-2.09245009882704
"EIF3C",-0.74802371541502,-1.68041420573155
"EIF3D",-0.841897233201581,-2.02735699143254
"EIF3E",-0.636363636363636,-0.901537556258248
"EIF3F",-0.700592885375494,-1.50655223865285
"EIF3G",-0.74802371541502,-2.27840538605273
"EIF3H",-0.759881422924901,-1.93907529338503
"EIF3I",-0.723320158102767,-1.35508457638864
"EIF3J",-0.700592885375494,-1.29672033463384
"EIF3J-DT",-0.631422924901186,-1.4329922087704
"EIF3K",-0.793478260869565,-1.79455939296403
"EIF3L",-0.798418972332016,-1.66812151882832
"EIF3M",-0.713438735177866,-1.62481379147782
"EIF4A1",-0.822337559080409,-1.78734424290011
"EIF4A2",-0.655138339920949,-0.642898551616668
"EIF4A3",-0.799407114624506,-2.47876529030702
"EIF4B",-0.0410180393050925,0.0545186826283404
"EIF4E",-0.297430830039526,-0.358878972968146
"EIF4E2",-0.791501976284585,-2.48202787997935
"EIF4E3",-0.673913043478261,-1.00740421072252
"EIF4EBP1",0.602374181909152,1.05127722314823
"EIF4EBP2",0.185770750988142,0.388608477715688
"EIF4EBP3",0.0286561264822134,0.0440394696028279
"EIF4ENIF1",-0.687747035573123,-1.12327794134913
"EIF4G1",-0.673107561832091,-1.5434236063442
"EIF4G2",-0.838932806324111,-1.67925106906422
"EIF4G3",0.655138339920949,1.90012557117133
"EIF4H",-0.839920948616601,-2.35179483793702
"EIF5",-0.785573122529644,-1.7978008622457
"EIF5-DT",-0.296442687747036,-0.13880508646481
"EIF5A",-0.299481106251639,-1.63958721984831
"EIF5A2",-0.548418972332016,-0.568951310127098
"EIF5B",0.75098814229249,1.93194956818782
"EIF6",-0.726284584980237,-1.27683203802386
"EIPR1",-0.75,-1.76359357331335
"ELAC1",-0.548961692872873,-1.09962201109631
"ELAC2",-0.632411067193676,-1.16264264217893
"ELANE",0.411662972784844,0.415018922630446
"ELAPOR1",-0.561264822134387,-1.24253898016283
"ELAPOR2",-0.777365973818199,-1.80394111277617
"ELAVL1",-0.519762845849802,-0.701627327137905
"ELAVL2",-0.313241106719368,-0.239534386333977
"ELAVL3",0.850790513833992,3.82357935855844
"ELAVL4",-0.205533596837945,0.125185468861012
"ELF1",0.608695652173913,1.49050625132916
"ELF2",0.644922184254768,0.93667087714795
"ELF3",0.43291328230435,0.242834762933981
"ELF4",0.595587068417933,0.762644396040441
"ELF5",0.725969876375673,1.22567651945767
"ELFN1",0.422535224166917,0.619567003675226
"ELFN1-AS1",0.642292490118577,1.18362918452839
"ELFN2",0.767786561264822,2.36922852972745
"ELK1",0.432806324110672,0.892234222506526
"ELK2AP",0.571146245059289,0.856395275704866
"ELK3",0.450592885375494,0.395098226526906
"ELK4",-0.625648647713821,-1.13870447344662
"ELL",0.458117137780973,0.862662744124682
"ELL2",-0.685770750988142,-1.76160867482953
"ELL3",0.459486166007905,0.750613229862029
"ELMO1",-0.83695652173913,-2.64345202647194
"ELMO2",-0.493083003952569,-0.777814715867645
"ELMO3",0.171033140025782,0.352699891859919
"ELMOD1",-0.628458498023715,-0.914690054923258
"ELMOD2",-0.682806324110672,-2.499832761838
"ELMOD3",0.152211519349018,0.0186407845863787
"ELN",0.730417615577431,1.62227544525879
"ELOA",-0.699604743083004,-2.1151303540654
"ELOA-AS1",-0.677865612648221,-1.71320642942091
"ELOA2",0.810971114453697,1.52341162714025
"ELOA3P",0.697306668186573,1.31874840997349
"ELOB",-0.75395256916996,-2.27566679466595
"ELOC",-0.710474308300395,-1.24647341991608
"ELOF1",-0.378057832149347,-0.809375633772757
"ELOVL1",0.0405138339920949,-0.142167546466358
"ELOVL2",-0.554347826086957,-1.10704638215434
"ELOVL2-AS1",-0.334651548547557,-0.468215823894209
"ELOVL3",0.207509881422925,-0.116083226933777
"ELOVL4",-0.612648221343874,-1.23159243497179
"ELOVL5",-0.317193675889328,-0.45595570415381
"ELOVL6",-0.602766798418972,-1.97945819905478
"ELOVL7",-0.287549407114625,-0.183182056234499
"ELP1",-0.813241106719368,-1.74567097941514
"ELP2",-0.596837944664032,-1.16119963605672
"ELP3",0.148221343873518,0.729964221134069
"ELP4",-0.445104075302329,-1.00023603656791
"ELP5",-0.458498023715415,-0.751378295750413
"ELP6",-0.755928853754941,-2.12351563849846
"ELSPBP1",0.173913043478261,0.0264161968899018
"EMB",-0.474308300395257,-1.37954615521915
"EMC1",-0.0652173913043478,-0.690377511480483
"EMC10",0.66501976284585,1.29259164378556
"EMC2",-0.775691699604743,-1.97254180430398
"EMC3",-0.773715415019763,-2.46391646404325
"EMC3-AS1",0.223320158102767,0.235638378363723
"EMC4",-0.723320158102767,-1.52089155725792
"EMC6",-0.346837944664032,-0.6824246261124
"EMC7",-0.779644268774704,-1.60454734685922
"EMC8",-0.449604743083004,-0.705754519369888
"EMC9",-0.690711462450593,-1.62756190498312
"EMCN",0.0163083770731091,0.127962995980672
"EMD",0.234189723320158,-0.379741798579895
"EME1",-0.558438366442826,-1.62068621926759
"EME2",0.429841897233202,0.625324423018875
"EMG1",-0.561264822134387,-1.1737165028546
"EMID1",0.712450592885375,1.32301856251834
"EMILIN1",0.330366135891062,0.311631669462799
"EMILIN2",-0.172924901185771,0.000771911437235957
"EMILIN3",0.691376349250897,0.664586457574078
"EML1",-0.556324110671937,-0.567132363106476
"EML2",-0.00790513833992095,-0.10929532055367
"EML2-AS1",0.449715852622099,0.449525488722265
"EML3",0.732938043997835,1.52570381094918
"EML4",-0.768774703557312,-1.9229627781749
"EML5",-0.405138339920949,-0.15403953480834
"EML6",-0.801383399209486,-1.07623178536028
"EMP1",0.0929083299922577,0.258258197129207
"EMP2",0.181368920782758,0.758323286864362
"EMP3",0.115612648221344,-0.136797610118571
"EMSLR",0.320237222526505,-0.232311228896326
"EMSY",-0.0345849802371542,0.390349385403742
"EMX1",0.233201581027668,0.253190874547649
"EMX2",-0.0711462450592885,0.162387420326603
"EMX2OS",0.099802371541502,0.295612903683785
"EN1",0.572134387351779,0.629429821823391
"EN2",0.408113099626437,0.311633196694364
"ENAH",-0.353754940711462,-0.892250696277442
"ENAM",0.363007101413233,0.428684337260445
"ENC1",-0.794466403162055,-2.3226607229098
"ENDOD1",-0.898221343873518,-2.62802226196574
"ENDOG",-0.677865612648221,-1.24987181218075
"ENDOU",-0.23244323932455,-0.72826261242498
"ENDOV",0.0256916996047431,-0.353351416875731
"ENG",0.291079821092765,0.215072901581395
"ENGASE",0.438735177865613,0.403305128778029
"ENHO",0.24901185770751,0.253456622457061
"ENKD1",-0.228260869565217,-0.604188273790559
"ENKUR",-0.50098814229249,-0.750800723542732
"ENO1",-0.763833992094862,-1.9265995962928
"ENO1-AS1",-0.152705712593658,-0.609369087165414
"ENO2",-0.890316205533597,-3.24913885550004
"ENO3",-0.0158102766798419,-0.234327102429761
"ENOPH1",-0.713438735177866,-0.964439836993661
"ENOSF1",-0.457509881422925,-1.01188667863678
"ENOX1",-0.339016565822813,-0.564001793032043
"ENOX2",-0.631422924901186,-1.66969096361944
"ENPEP",0.00989120167338509,-0.185578029000821
"ENPP1",0.678853754940711,1.08309548800948
"ENPP2",-0.114624505928854,-0.172465668683473
"ENPP3",0.632411067193676,1.43740789831305
"ENPP4",-0.543478260869565,-0.56641550178403
"ENPP5",-0.408102766798419,-0.383099763778343
"ENPP6",-0.499135177086065,-0.961391094261708
"ENPP7",-0.149209486166008,-0.698027689430157
"ENSA",-0.782608695652174,-2.10474303741707
"ENTHD1",-0.213438735177866,-0.918062159807969
"ENTPD1",-0.159130224773973,-0.400139251418182
"ENTPD1-AS1",0.092125096762891,0.11737837486482
"ENTPD2",0.760869565217391,1.97516907865389
"ENTPD3",-0.75,-1.58716261166953
"ENTPD3-AS1",-0.498516564338609,-1.40745492232148
"ENTPD4",-0.637351778656126,-0.995063039016633
"ENTPD5",-0.58596837944664,-1.13883786947644
"ENTPD6",-0.737154150197628,-2.79918486178342
"ENTPD7",-0.131422924901186,0.351742084421275
"ENTR1",0.308870777899793,0.530392448242339
"ENTREP1",-0.0770750988142292,-0.607528159535295
"ENTREP2",0.570158102766798,1.01281228627361
"ENTREP3",0.268774703557312,0.54780065027168
"ENY2",-0.757905138339921,-1.88988177763236
"EOGT",-0.101778656126482,-0.131325055140114
"EOLA1",-0.460474308300395,-1.24347145494148
"EOLA1-DT",0.528656126482213,0.410489233547791
"EOLA2",-0.803359683794466,-2.02994891808204
"EOLA2-DT",0.471954548630884,0.608635244630419
"EOMES",0.257171243508012,0.17266573387528
"EP300",0.66501976284585,2.81802078621076
"EP300-AS1",-0.75296442687747,-1.88577890868062
"EP400",-0.782608695652174,-2.11340234339706
"EP400P1",-0.300692530870907,-1.14521695081495
"EPAS1",-0.221343873517787,-0.391685139171755
"EPB41",-0.165060543709649,-0.0707289458799076
"EPB41L1",-0.786561264822134,-1.6456799539864
"EPB41L2",-0.161067193675889,-0.286432981919329
"EPB41L3",-0.539525691699605,-0.193101609858405
"EPB41L4A",0.161067193675889,0.29938677551569
"EPB41L4A-AS1",-0.729249011857708,-1.00141312970333
"EPB41L4A-DT",0.0904373637690594,-0.279782914843682
"EPB41L4B",-0.725296442687747,-1.51784524738848
"EPB41L5",-0.481225296442688,-0.567424709025549
"EPB42",0.582591778562382,0.917474339724014
"EPC1",0.683794466403162,3.36243621306965
"EPC2",-0.187747035573123,0.304144777754085
"EPCAM",-0.372529644268775,-0.252532488041937
"EPCAM-DT",0.33596837944664,0.455083266640415
"EPDR1",-0.682806324110672,-1.20088779560528
"EPG5",0.509513235223499,1.59592600510486
"EPHA1",0.268051565348736,0.370883116818154
"EPHA1-AS1",0.321225609015785,0.145524123592654
"EPHA10",0.100840348454508,0.2258314292249
"EPHA2",0.549048694794672,0.845056397884432
"EPHA2-AS1",0.382999764595743,0.770610340410196
"EPHA3",0.0889328063241107,-0.325291669848852
"EPHA4",-0.50296442687747,-0.80842256267917
"EPHA5",-0.220355731225296,-0.0405713705811315
"EPHA5-AS1",0.503952569169961,1.04087766758152
"EPHA6",0.601778656126482,0.957493037346992
"EPHA7",-0.058300395256917,-0.0521124828606608
"EPHA8",0.604743083003953,0.972695345469889
"EPHB1",-0.058300395256917,-0.0563058573515623
"EPHB2",0.308376584655153,0.221119680543699
"EPHB3",0.154188292327577,0.0909195749056845
"EPHB4",0.288114661624927,-0.0990760844204871
"EPHB6",-0.774703557312253,-1.55801769388947
"EPHX1",-0.0691699604743083,-0.233273949801127
"EPHX2",-0.545994332370857,-1.34488136055351
"EPHX3",0.547566115060753,0.686383157971636
"EPHX4",-0.238142292490119,-0.140663798590683
"EPIC1",0.370553359683794,0.451743827552199
"EPIST",0.618200104586568,0.941616291462197
"EPM2A",-0.176877470355731,0.178231415687381
"EPM2A-DT",-0.850790513833992,-1.86493594257952
"EPM2AIP1",-0.815217391304348,-2.18579163563482
"EPN1",0.601778656126482,0.767220206109373
"EPN2",-0.322134387351779,-1.4534129444116
"EPN2-AS1",0.591549313833683,0.604994289186918
"EPN3",0.288537549407115,0.268515188081324
"EPO",-0.0780632411067194,-0.728967587323893
"EPOP",-0.323122529644269,-0.648273303806631
"EPOR",0.58498023715415,0.777318415440488
"EPPIN",0.177865612648221,-0.263922101476395
"EPPK1",0.397825561934933,0.717307894534463
"EPRS1",0.180830039525692,0.837978588210262
"EPS15",-0.571146245059289,-0.980675023792856
"EPS15L1",0.5,1.47987751815931
"EPS8",-0.320158102766798,-0.17398226148739
"EPS8L1",0.0780825326530677,-0.585604705524071
"EPS8L2",0.267786561264822,0.517786162940669
"EPS8L3",0.374598479436869,0.477313515659528
"EPSTI1",0.394268774703557,0.427074864668034
"EPX",0.720079481822435,1.75777266656276
"EPYC",0.0158298414400557,-0.585155409390229
"EQTN",-0.101334663888108,-0.578235293244134
"ERAL1",0.587944664031621,1.98197035858541
"ERAP1",-0.3874475037975,-0.364982074076395
"ERAP2",0.110671936758893,-0.508799424757833
"ERBB2",-0.16897233201581,-0.814422117093816
"ERBB3",-0.195652173913043,-0.354693954598084
"ERBB4",-0.24604743083004,-0.307015178237453
"ERBIN",-0.196640316205534,0.0628542352383801
"ERC1",-0.380434782608696,-0.80930375598421
"ERC2",-0.696640316205534,-1.4598333411976
"ERC2-IT1",0.687747035573123,1.52704985329326
"ERCC1",0.224308300395257,0.365038184543952
"ERCC2",0.307312252964427,-0.0368510963408983
"ERCC3",-0.881422924901186,-3.74960174884591
"ERCC4",-0.324110671936759,-0.671861794501144
"ERCC5",-0.100790513833992,-0.396809376828745
"ERCC6",-0.513960974425256,-1.44178515590358
"ERCC6L",0.0760869565217391,0.137144235287114
"ERCC6L2",0.207509881422925,0.299701075172477
"ERCC6L2-AS1",-0.543478260869565,-1.24389285401113
"ERCC8",-0.227272727272727,-0.487951665500656
"EREG",-0.12209591209933,-0.161404814753367
"ERF",0.728440842598872,1.42397681803359
"ERG",0.395648066935404,0.638521542685965
"ERG28",-0.402173913043478,-1.17641807519074
"ERGIC1",0.275691699604743,1.34648853662236
"ERGIC2",0.220355731225296,0.889230423059589
"ERGIC3",-0.356719367588933,-0.822965266888905
"ERH",-0.760869565217391,-3.00223327908974
"ERI1",-0.231225296442688,-0.352006746082886
"ERI2",-0.447628458498024,-0.596700271518819
"ERI3",-0.496047430830039,-0.880762877723397
"ERICH1",-0.451692625600657,-0.801138064855953
"ERICH2-DT",0.0647393150477966,-0.318051509154968
"ERICH3",-0.709486166007905,-1.01116166788341
"ERICH3-AS1",0.0448559298390075,-0.312940539362029
"ERICH4",-0.299407114624506,-0.955233506623343
"ERICH5",-0.340993338801371,-0.324288359829965
"ERICH6",0.563874492133862,0.961465044541958
"ERLEC1",-0.817193675889328,-1.83917069314085
"ERLIN1",-0.407114624505929,-0.438978073403337
"ERLIN2",-0.775691699604743,-1.99550887366656
"ERLNC1",0.797133703603786,1.15943959167507
"ERMAP",-0.826086956521739,-2.10938825151174
"ERMARD",-0.636363636363636,-1.44489618133835
"ERMN",-0.385375494071146,-0.490690755592393
"ERMP1",-0.711462450592885,-1.13105666103342
"ERN1",0.389328063241107,1.34318648410234
"ERN2",0.645256916996047,0.719239172304326
"ERO1A",-0.780632411067194,-2.05072984415132
"ERO1B",-0.573122529644269,-1.10988077954191
"ERP27",0.700592885375494,0.794261421685759
"ERP29",-0.756916996047431,-1.78136589775456
"ERP44",-0.658102766798419,-1.32140641936849
"ERRFI1",-0.688735177865613,-1.65868521424429
"ERV3-1",0.445104075302329,0.429639372257455
"ERV3-2",-0.324110671936759,-0.570761998344443
"ERV9-1",0.130434782608696,0.56486755443477
"ERVFH21-1",0.695329895208014,1.35796426764077
"ERVFRD-1",0.587944664031621,1.1031650072939
"ERVH-1",0.812252964426878,1.85291948474892
"ERVH-3",0.736166007905138,2.01419476875074
"ERVH-4",0.673913043478261,1.2871794365018
"ERVH-6",0.459486166007905,0.880404574122616
"ERVH48-1",0.451214855650504,0.719337529824628
"ERVK13-1",-0.0237154150197628,-0.00439869891629576
"ERVK3-1",-0.285573122529644,-0.140309723663552
"ERVK3-2",0.238377960328581,-0.0784297676131532
"ERVMER34-1",0.234189723320158,0.058965812089878
"ERVMER61-1",0.0583580898729721,-0.338859681976056
"ERVV-1",0.673913043478261,0.485991329972715
"ERVW-1",0.276953646854783,0.463626671421379
"ESAM",0.328063241106719,0.660844233715539
"ESAM-AS1",0.603754940711463,0.575623384507448
"ESCO1",-0.504940711462451,-0.832775496130529
"ESCO2",0.453557312252964,0.496924210164864
"ESD",-0.207509881422925,0.33161341095834
"ESF1",0.630434782608696,3.17632149699726
"ESM1",-0.495059288537549,-1.42886109062269
"ESPL1",0.458498023715415,0.871635777736629
"ESPN",0.145256916996047,0.188823125584174
"ESPNL",0.49083855318293,0.823086096742325
"ESR1",0.551383399209486,0.34899179798389
"ESR2",0.0138682941363492,-0.388366522289087
"ESRG",0.149209486166008,0.0950257659101596
"ESRP1",0.208055355993301,0.333494386582297
"ESRP2",0.35779590911912,-0.00594173679142549
"ESRRA",0.221343873517787,-0.184068218411637
"ESRRB",0.376482213438735,0.0466272882956828
"ESRRG",-0.41600790513834,-0.274371867383705
"ESS2",-0.0523715415019763,-0.0215472647444141
"ESX1",0.033596837944664,-0.59517440278144
"ESYT1",-0.232270824980644,-0.456465134803102
"ESYT2",0.13491475578663,0.801842246900176
"ESYT3",0.0632567353138776,0.268485031644161
"ETAA1",-0.633555739628055,-0.654118058331198
"ETF1",-0.704719566856168,-1.82041751127839
"ETFA",-0.703557312252964,-1.24958607143138
"ETFB",-0.710474308300395,-1.5637080775839
"ETFBKMT",0.0296515946783801,-0.679825328047995
"ETFDH",-0.75395256916996,-1.52074944388242
"ETFRF1",-0.662055335968379,-1.05055538576314
"ETHE1",-0.0247096622319834,-0.340917051601333
"ETNK1",-0.593873517786561,-0.684341298889946
"ETNK2",0.507905138339921,1.21376897690776
"ETNPPL",-0.380434782608696,-0.986948113585497
"ETS1",0.0424901185770751,0.582167832326384
"ETS1-AS1",0.501235849670935,0.730501921592928
"ETS2",-0.480850027034398,-0.311289351352838
"ETV1",-0.150197628458498,0.575779546329563
"ETV2",0.138016430055486,0.254068602061444
"ETV3",-0.679841897233202,-0.906232717977063
"ETV4",0.208498023715415,0.348193899242742
"ETV5",0.263899192637583,-0.179506963404364
"ETV6",0.319169960474308,0.328598527790532
"ETV7",0.423913043478261,0.552591936445825
"EVA1A",0.0232270824980644,-0.307342904114965
"EVA1A-AS",0.792191771157389,2.12390154297214
"EVA1B",0.706521739130435,1.08617279702934
"EVA1C",-0.290513833992095,-0.223112786650489
"EVC",0.649209486166008,1.13958100243325
"EVC2",0.170496669400686,0.41115374787417
"EVI2A",-0.273715415019763,-0.448392587411554
"EVI2B",0.33596837944664,0.669131889566094
"EVI5",-0.100790513833992,0.667044023330535
"EVI5L",0.356083260241863,0.514243948552576
"EVL",-0.462450592885375,-1.34077191045789
"EVPL",0.74672599265054,1.19437470878534
"EVPLL",-0.239921034325845,-0.702471345337107
"EVX1",0.641304347826087,0.78769449478022
"EWSAT1",0.479367447300479,0.364253238901189
"EWSR1",0.332592053642497,0.665704828840351
"EXD1",0.434782608695652,0.925804951711579
"EXD2",-0.704719566856168,-1.73129567821627
"EXD3",0.476284584980237,0.729060440523036
"EXO1",0.40812408458399,0.374809330989782
"EXO5",-0.41403162055336,-0.519001873658573
"EXOC1",-0.759881422924901,-1.4630451612622
"EXOC2",-0.670948616600791,-1.42878933355099
"EXOC3",-0.681818181818182,-1.47369894379073
"EXOC3-AS1",-0.0612799623353189,-0.243126667697805
"EXOC3L1",0.556324110671937,0.731066957117772
"EXOC3L2",0.828063241106719,1.6741794508647
"EXOC3L4",-0.200148264079066,-0.546311690579724
"EXOC4",-0.780632411067194,-2.54163664763127
"EXOC5",-0.255928853754941,0.20730672324508
"EXOC6",-0.613636363636364,-0.926117378691611
"EXOC6B",-0.738142292490119,-2.38770804768649
"EXOC7",-0.0187793432963074,-0.808278162354174
"EXOC8",-0.722332015810277,-1.19032471121699
"EXOG",-0.538537549407115,-1.29062413450026
"EXOSC1",-0.684782608695652,-1.72425678091645
"EXOSC10",-0.221343873517787,-0.504363595457967
"EXOSC2",0.131422924901186,0.204412515165275
"EXOSC3",-0.145256916996047,-0.131535856637272
"EXOSC4",0.562252964426877,1.16438884126069
"EXOSC5",-0.58102766798419,-0.918641859575797
"EXOSC6",-0.455533596837945,-0.416620770698868
"EXOSC7",-0.726284584980237,-1.67037821072476
"EXOSC8",-0.588932806324111,-0.53056029868366
"EXOSC9",-0.661067193675889,-0.805335461273116
"EXPH5",-0.262910806148304,0.0185537424029843
"EXT1",0.16501976284585,0.612456803649983
"EXT2",-0.724981489886394,-2.0395259696658
"EXTL1",-0.114624505928854,-0.84985248730916
"EXTL2",-0.712450592885375,-1.29349068655871
"EXTL3",-0.258957260191186,-0.730250384071557
"EXTL3-AS1",0.0800395256916996,0.120055270703804
"EYA1",-0.139328063241107,-0.111732245021216
"EYA2",-0.0830860940564348,-0.608450438628147
"EYA3",-0.58399209486166,-0.974533106985415
"EYA4",0.265478773467256,-0.303968653673156
"EYS",-0.27893188718946,-1.10433265649545
"EZH1",-0.237154150197628,-0.646789071129541
"EZH2",-0.123054117915278,-0.25511752378501
"EZHIP",0.444664031620553,0.660563518772543
"EZR",0.0385375494071146,0.0375256704723364
"F10",0.372529644268775,-0.193590854248926
"F11",0.182851500516677,-0.244862807507442
"F11-AS1",-0.123548311159917,-0.575820204330022
"F11R",0.480237154150198,1.00873590774552
"F12",-0.190758592430912,-0.258852645434844
"F13A1",0.206078583014742,0.244571288850147
"F13B",0.109792338574575,-0.496705205534818
"F2",0.58300395256917,0.470119969421829
"F2R",-0.0133432176052711,-0.0922126868270724
"F2RL1",0.511490008202057,0.598353387711057
"F2RL2",0.273986286352767,-0.265833982046752
"F2RL3",-0.228811472268167,-0.647786247866436
"F3",-0.16798418972332,-0.369950521999059
"F5",0.699307958308326,0.763572979663474
"F7",0.631422924901186,1.07979860055182
"F8",-0.614624505928854,-0.774230800886623
"F8A1",-0.589920948616601,-0.642177536480164
"F9",-0.287197266921906,-0.811672925638198
"FA2H",0.0652173913043478,0.213255577376932
"FAAH",0.00692384117136957,-0.37401258114931
"FAAH2",0.0444664031620553,-0.148723760804018
"FAAP100",0.360761068586958,-0.0547433471335313
"FAAP20",0.439169354298298,0.219170260444294
"FAAP24",0.739313093980945,1.44060454451719
"FABP1",0.300963685985558,0.367265846778926
"FABP2",0.211020515461139,-0.163404266473824
"FABP3",-0.533596837944664,-1.12536024254692
"FABP4",0.140845074722306,-0.700533829245409
"FABP5",-0.704545454545454,-1.70281363204757
"FABP6",-0.575098814229249,-1.09119797532602
"FABP6-AS1",0.372529644268775,0.780012942326037
"FABP7",-0.202569169960474,0.0835279643277584
"FADD",-0.391304347826087,-0.431254912404632
"FADS1",-0.319169960474308,-1.06789767275062
"FADS2",0.186310853229155,0.474288993337534
"FADS3",-0.199159877589787,-0.630126305414744
"FAF1",-0.74901185770751,-2.59724905893649
"FAF2",-0.659090909090909,-2.53474173611835
"FAH",-0.232765018225284,-0.960967502707134
"FAHD1",-0.642292490118577,-0.984584918526527
"FAHD2A",-0.362648221343874,-0.704900503430228
"FAHD2B",0.0731225296442688,-0.418528294810154
"FAHD2CP",0.16407215722037,-0.320350654481899
"FAIM",-0.528656126482213,-1.08058460127006
"FAIM2",-0.573122529644269,-0.425058485856842
"FAM106A",0.607707509881423,1.32670260353811
"FAM107A",-0.245059288537549,-1.02428043728762
"FAM107B",0.420948616600791,1.15970468288985
"FAM110A",0.256916996047431,-0.0759629149279606
"FAM110B",-0.284584980237154,-0.570087309322626
"FAM110C",-0.451581027667984,-0.727962155774606
"FAM110D",0.195206331632669,0.419453032241476
"FAM111A",0.404744267359889,0.63380345050827
"FAM111A-DT",0.0988142292490119,0.0432843328519598
"FAM111B",-0.186758893280632,-0.371860398299116
"FAM114A1",-0.122529644268775,-0.434454045518168
